"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"11","3","  Durable goods","DDURRG3",50.589,50.618,50.682,50.733,50.818,50.919,50.943,50.706,50.793,50.757,50.798,50.821,50.712,50.795,50.647,50.707,50.702,50.564,50.569,50.58,50.359,50.316,50.646,50.28,50.401,50.419,50.449,50.556,50.676,50.752,50.791,50.873,51.012,50.965,50.726,50.795,50.751,50.827,50.929,50.84,50.853,51.012,51.05,51.057,51.1,50.862,50.881,50.862,50.787,50.898,50.969,50.977,51.011,51.133,51.094,51.068,51.39,51.395,51.315,51.326,51.374,51.478,51.407,51.43,51.373,51.367,51.397,51.322,51.284,51.16,51.246,51.29,51.265,51.236,51.22,51.179,51.228,50.834,50.796,50.845,50.837,50.43,50.442,50.766,50.362,50.543,50.531,50.673,50.682,50.731,50.882,50.924,50.954,51.034,51.082,51.341,51.091,51.011,51.036,51.172,51.291,51.349,51.642,51.844,52.021,52.29,52.449,52.339,52.582,52.692,52.823,52.914,53.026,53.12,53.276,53.444,53.664,53.848,54.058,53.943,54.037,54.246,54.51,54.611,54.633,54.769,54.862,54.959,54.975,55.211,55.306,55.296,55.282,55.364,55.452,55.499,55.592,55.659,55.825,55.977,56.174,56.543,56.956,57.272,57.581,57.767,57.841,58.013,58.139,58.269,58.405,57.975,57.653,57.609,57.661,57.869,58.167,58.201,58.265,58.446,58.527,58.555,58.67,58.803,58.95,58.552,58.589,58.717,58.716,58.892,58.978,59.212,59.342,59.423,59.549,59.632,59.675,59.669,59.838,59.92,60.166,60.413,60.834,61.254,61.898,62.854,63.693,64.281,65.119,65.958,66.377,66.797,66.876,67.375,68,68.547,68.585,68.755,69.068,69.366,69.71,70.041,70.357,70.947,71.265,71.451,71.484,71.916,72.269,72.393,72.785,72.914,73.501,74.135,74.268,74.506
"12","4","    Motor vehicles and parts","DMOTRG3",31.723,31.771,31.855,31.885,31.989,32.113,32.157,31.787,31.906,31.866,31.936,31.945,31.717,31.766,31.475,31.533,31.498,31.292,31.266,31.278,30.936,30.869,31.359,30.786,30.971,31.015,31.079,31.24,31.403,31.53,31.627,31.752,32.007,31.95,31.595,31.728,31.667,31.767,31.897,31.96,32.003,32.1,32.153,32.228,32.324,31.967,31.999,31.981,31.871,32.011,32.102,32.126,32.152,32.315,32.258,32.223,32.606,32.585,32.42,32.405,32.522,32.642,32.557,32.556,32.492,32.522,32.59,32.511,32.49,32.317,32.463,32.571,32.59,32.551,32.557,32.507,32.588,32.004,32.025,32.176,32.211,31.725,31.78,32.325,31.705,31.936,31.899,32.015,32.002,32.02,32.143,32.107,32.068,32.09,32.063,32.37,31.842,31.767,31.823,31.981,32.099,32.138,32.522,32.744,32.951,33.285,33.423,33.093,33.231,33.254,33.305,33.356,33.442,33.487,33.572,33.669,33.827,33.957,34.151,33.842,33.796,33.986,34.257,34.254,34.111,34.231,34.253,34.35,34.261,34.51,34.615,34.585,34.577,34.591,34.676,34.718,34.82,34.934,35.119,35.316,35.573,36.085,36.382,36.829,37.159,37.336,37.328,37.393,37.474,37.516,37.624,36.836,36.302,36.282,36.343,36.51,36.842,36.918,37.008,37.171,37.238,37.229,37.285,37.417,37.532,36.853,36.823,36.901,36.876,37.046,37.108,37.305,37.355,37.335,37.393,37.448,37.373,37.296,37.372,37.341,37.282,37.339,37.509,37.768,38.367,39.264,40.038,40.404,41.013,41.733,41.932,42.141,41.827,42.246,42.999,43.148,43.02,43.241,43.461,43.757,44.086,44.349,44.5,45.077,45.215,45.518,45.709,45.99,46.214,46.406,46.592,47.088,47.588,48.299,48.336,48.64
"13","5","      New motor vehicles (55)","DNMVRG3",37.705,37.705,37.849,37.774,37.919,37.991,37.991,37.92,38.068,37.999,37.924,37.989,37.758,37.756,37.401,37.638,37.645,37.496,37.554,37.549,37.19,37.203,36.773,36.991,37.274,37.197,37.412,37.412,37.412,37.485,37.558,37.629,37.842,37.617,37.033,37.179,37.257,37.187,37.26,37.331,37.257,37.33,37.403,37.475,37.62,37.109,37.109,36.893,36.896,36.972,36.974,36.904,37.051,37.196,37.05,37.048,37.336,37.332,36.968,36.826,37.05,37.2,37.056,37.055,37.054,37.053,37.053,36.907,36.908,36.692,36.762,36.611,36.747,36.676,36.69,36.788,36.653,35.777,35.833,35.965,36.174,35.297,35.367,35.514,35.228,35.303,35.304,35.522,35.447,35.516,35.657,35.51,35.44,35.518,35.594,35.449,35.228,35.227,35.297,35.368,35.439,35.509,35.725,36.014,36.159,36.523,36.454,36.46,36.467,36.471,36.472,36.542,36.685,36.685,36.758,36.83,37.049,37.195,37.414,36.981,36.914,36.988,37.206,37.203,37.199,37.338,37.403,37.542,37.462,37.672,37.806,37.721,37.704,37.691,37.827,37.893,37.887,37.884,38.028,38.314,38.67,39.312,39.749,40.269,40.655,40.748,40.62,40.633,40.702,40.755,40.936,39.622,38.842,38.809,38.907,39.207,39.636,39.705,39.776,39.923,39.85,39.848,39.918,40.139,40.294,39.296,39.235,39.309,39.3,39.44,39.51,39.731,39.8,39.792,39.924,40.061,39.99,39.927,39.847,39.754,39.859,39.981,40.117,40.341,40.92,41.635,42.413,42.633,43.239,44.083,44.187,44.274,43.688,44.277,45.46,45.711,45.517,45.68,45.685,45.988,46.297,46.536,46.685,47.466,47.564,47.824,47.952,48.093,48.16,48.221,48.357,48.645,49.019,49.839,49.632,49.852
"14","6","        New autos","DNEARG3",39.407,39.406,39.557,39.479,39.63,39.705,39.705,39.631,39.785,39.713,39.635,39.703,39.461,39.459,39.088,39.336,39.344,39.188,39.248,39.243,38.867,38.881,38.432,38.66,38.956,38.875,39.1,39.1,39.1,39.176,39.253,39.326,39.549,39.314,38.704,38.857,38.938,38.865,38.941,39.015,38.938,39.014,39.09,39.166,39.316,38.783,38.783,38.557,38.561,38.64,38.643,38.569,38.723,38.875,38.722,38.719,39.02,39.016,38.636,38.487,38.721,38.878,38.727,38.726,38.725,38.725,38.724,38.573,38.574,38.348,38.422,38.264,38.406,38.333,38.348,38.451,38.31,37.394,37.452,37.59,37.808,36.891,36.964,37.117,36.818,36.896,36.897,37.124,37.046,37.118,37.265,37.111,37.038,37.12,37.199,37.048,36.817,36.816,36.892,36.969,37.045,37.12,37.345,37.648,37.8,38.183,38.109,38.111,38.111,38.112,38.113,38.191,38.345,38.346,38.423,38.5,38.728,38.88,39.108,38.654,38.58,38.657,38.885,38.885,38.883,39.032,39.102,39.246,39.161,39.376,39.515,39.424,39.407,39.394,39.535,39.603,39.598,39.595,39.747,40.047,40.419,41.091,41.548,42.092,42.497,42.596,42.464,42.479,42.553,42.611,42.804,41.432,40.614,40.575,40.674,40.986,41.435,41.507,41.581,41.734,41.66,41.661,41.739,41.969,42.122,41.062,40.989,41.07,41.077,41.233,41.309,41.533,41.604,41.599,41.743,41.888,41.803,41.718,41.628,41.534,41.662,41.796,41.936,42.157,42.758,43.512,44.344,44.577,45.195,46.049,46.144,46.24,45.653,46.282,47.523,47.782,47.577,47.743,47.748,48.058,48.369,48.603,48.753,49.577,49.706,49.991,50.129,50.271,50.338,50.406,50.551,50.849,51.224,52.056,51.826,52.054
"15","7","          New domestic autos","DNDCRG3",39.388,39.388,39.54,39.464,39.616,39.692,39.692,39.616,39.768,39.692,39.616,39.692,39.464,39.464,39.085,39.312,39.312,39.161,39.237,39.237,38.857,38.857,38.402,38.629,38.933,38.857,39.085,39.085,39.085,39.161,39.237,39.312,39.54,39.312,38.705,38.857,38.933,38.857,38.933,39.009,38.933,39.009,39.085,39.161,39.312,38.781,38.781,38.554,38.554,38.629,38.629,38.554,38.705,38.857,38.705,38.705,39.009,39.009,38.629,38.478,38.705,38.857,38.705,38.705,38.705,38.705,38.705,38.554,38.554,38.326,38.402,38.25,38.402,38.326,38.326,38.402,38.25,37.339,37.415,37.567,37.795,36.884,36.96,37.112,36.808,36.884,36.884,37.112,37.036,37.112,37.263,37.112,37.036,37.112,37.187,37.036,36.808,36.808,36.884,36.96,37.036,37.112,37.339,37.643,37.795,38.174,38.098,38.098,38.098,38.098,38.098,38.174,38.326,38.326,38.402,38.478,38.705,38.857,39.085,38.629,38.554,38.629,38.857,38.857,38.857,39.009,39.085,39.237,39.161,39.388,39.54,39.464,39.464,39.464,39.616,39.692,39.692,39.692,39.844,40.147,40.527,41.21,41.665,42.196,42.576,42.652,42.5,42.5,42.576,42.652,42.879,41.513,40.679,40.603,40.679,40.982,41.437,41.513,41.589,41.741,41.665,41.665,41.741,41.969,42.121,41.058,40.982,41.058,41.058,41.21,41.286,41.513,41.589,41.589,41.741,41.893,41.817,41.741,41.665,41.589,41.741,41.893,42.045,42.272,42.879,43.638,44.473,44.701,45.308,46.143,46.219,46.295,45.687,46.295,47.509,47.737,47.509,47.661,47.661,47.964,48.268,48.496,48.647,49.482,49.634,49.937,50.089,50.241,50.317,50.393,50.545,50.848,51.228,52.062,51.835,52.062
"16","8","          New foreign autos","DNFCRG3",39.388,39.388,39.54,39.464,39.616,39.692,39.692,39.616,39.768,39.692,39.616,39.692,39.464,39.464,39.085,39.312,39.312,39.161,39.237,39.237,38.857,38.857,38.402,38.629,38.933,38.857,39.085,39.085,39.085,39.161,39.237,39.312,39.54,39.312,38.705,38.857,38.933,38.857,38.933,39.009,38.933,39.009,39.085,39.161,39.312,38.781,38.781,38.554,38.554,38.629,38.629,38.554,38.705,38.857,38.705,38.705,39.009,39.009,38.629,38.478,38.705,38.857,38.705,38.705,38.705,38.705,38.705,38.554,38.554,38.326,38.402,38.25,38.402,38.326,38.326,38.402,38.25,37.339,37.415,37.567,37.795,36.884,36.96,37.112,36.808,36.884,36.884,37.112,37.036,37.112,37.263,37.112,37.036,37.112,37.187,37.036,36.808,36.808,36.884,36.96,37.036,37.112,37.339,37.643,37.795,38.174,38.098,38.098,38.098,38.098,38.098,38.174,38.326,38.326,38.402,38.478,38.705,38.857,39.085,38.629,38.554,38.629,38.857,38.857,38.857,39.009,39.085,39.237,39.161,39.388,39.54,39.464,39.464,39.464,39.616,39.692,39.692,39.692,39.844,40.147,40.527,41.21,41.665,42.196,42.576,42.652,42.5,42.5,42.576,42.652,42.879,41.513,40.679,40.603,40.679,40.982,41.437,41.513,41.589,41.741,41.665,41.665,41.741,41.969,42.121,41.058,40.982,41.058,41.058,41.21,41.286,41.513,41.589,41.589,41.741,41.893,41.817,41.741,41.665,41.589,41.741,41.893,42.045,42.272,42.879,43.638,44.473,44.701,45.308,46.143,46.219,46.295,45.687,46.295,47.509,47.737,47.509,47.661,47.661,47.964,48.268,48.496,48.647,49.482,49.634,49.937,50.089,50.241,50.317,50.393,50.545,50.848,51.228,52.062,51.835,52.062
"17","9","        New light trucks","DNWTRG3",34.941,34.941,35.075,35.008,35.143,35.21,35.21,35.143,35.277,35.21,35.143,35.21,35.008,35.008,34.671,34.873,34.873,34.739,34.806,34.806,34.469,34.469,34.065,34.267,34.537,34.469,34.671,34.671,34.671,34.739,34.806,34.873,35.075,34.873,34.335,34.469,34.537,34.469,34.537,34.604,34.537,34.604,34.671,34.739,34.873,34.402,34.402,34.2,34.2,34.267,34.267,34.2,34.335,34.469,34.335,34.335,34.604,34.604,34.267,34.133,34.335,34.469,34.335,34.335,34.335,34.335,34.335,34.2,34.2,33.998,34.065,33.931,34.065,33.998,33.998,34.065,33.931,33.123,33.19,33.325,33.527,32.719,32.786,32.921,32.652,32.719,32.719,32.921,32.854,32.921,33.056,32.921,32.854,32.921,32.988,32.854,32.652,32.641,32.662,32.672,32.714,32.756,32.964,33.214,33.339,33.642,33.59,33.663,33.788,33.84,33.829,33.819,33.892,33.871,33.923,33.975,34.184,34.33,34.548,34.173,34.163,34.236,34.434,34.402,34.371,34.465,34.496,34.632,34.58,34.83,34.986,34.924,34.903,34.892,35.038,35.111,35.101,35.09,35.205,35.466,35.82,36.435,36.862,37.352,37.696,37.758,37.633,37.623,37.665,37.706,37.873,36.654,35.935,35.893,35.976,36.247,36.633,36.685,36.737,36.872,36.779,36.747,36.768,36.977,37.185,36.393,36.393,36.424,36.299,36.372,36.414,36.664,36.737,36.716,36.8,36.925,36.925,36.987,36.956,36.862,36.872,36.956,37.102,37.383,37.946,38.571,39.197,39.374,39.989,40.885,41.02,41.062,40.385,40.833,41.875,42.094,41.906,42.063,42.063,42.375,42.719,43.021,43.199,43.907,43.907,44.116,44.23,44.397,44.48,44.533,44.658,44.939,45.345,46.2,46.054,46.252
"18","10","      Net purchases of used motor vehicles (56)","DNPVRG3",10.414,10.542,10.5,10.637,10.654,10.824,10.947,10.855,10.824,10.743,10.978,10.926,10.711,10.836,10.631,10.423,10.358,10.122,10.035,10.098,9.852,9.64,11.365,9.919,9.945,10.261,10.255,10.562,10.918,11.13,11.205,11.36,11.607,11.756,11.724,11.799,11.452,11.88,12.154,12.449,12.638,12.729,12.75,12.811,12.889,12.782,12.917,13.091,12.738,12.982,13.204,13.418,13.209,13.447,13.484,13.339,13.876,13.84,14.091,14.315,14.253,14.365,14.419,14.431,14.274,14.402,14.607,14.605,14.488,14.357,14.6,15.246,14.89,14.878,14.84,14.309,14.91,14.847,14.784,14.958,14.622,14.954,14.938,16.387,14.966,15.608,15.496,15.338,15.397,15.244,15.318,15.525,15.534,15.414,15.108,16.458,15.183,14.92,14.956,15.325,15.495,15.432,16.171,16.215,16.502,16.774,17.221,16.085,16.471,16.492,16.642,16.684,16.691,16.878,16.956,17.081,17.093,17.143,17.234,17.05,16.941,17.513,18.006,17.864,17.3,17.404,17.272,17.312,17.069,17.387,17.382,17.419,17.384,17.326,17.219,17.283,17.597,17.906,17.901,17.835,17.732,17.985,18.167,18.496,18.695,19.201,19.454,19.748,19.839,19.84,19.596,19.654,19.531,19.535,19.331,19.286,19.523,19.686,20.002,20.392,20.704,20.754,20.768,20.746,20.835,20.846,20.924,21.008,21.174,21.558,21.745,22.108,22.212,22.173,22.066,22.093,22.019,21.967,22.288,22.344,21.767,21.601,21.448,21.58,22.034,23.377,24.148,24.804,25.51,26.116,26.71,26.728,26.858,26.799,26.722,26.524,26.505,26.802,27.492,27.87,28.168,28.411,28.403,28.455,28.46,28.846,29.278,29.978,30.692,31.294,31.596,32.604,33.121,33.525,34.103,34.922
"19","11","        Used autos","DNPURG3",9.622,9.741,9.697,9.825,9.84,9.999,10.11,10.024,9.99,9.919,10.142,10.091,9.888,9.999,9.82,9.633,9.572,9.349,9.272,9.335,9.111,8.907,10.551,9.175,9.2,9.488,9.488,9.768,10.101,10.295,10.365,10.507,10.739,10.878,10.846,10.922,10.591,10.996,11.258,11.528,11.704,11.79,11.811,11.865,11.934,11.834,11.962,12.134,11.818,12.039,12.246,12.448,12.248,12.476,12.511,12.37,12.879,12.845,13.082,13.294,13.226,13.333,13.387,13.402,13.249,13.374,13.574,13.575,13.462,13.336,13.563,14.177,13.825,13.816,13.785,13.285,13.866,13.803,13.744,13.922,13.601,13.92,13.906,15.302,13.935,14.555,14.447,14.292,14.353,14.206,14.272,14.463,14.479,14.361,14.066,15.4,14.152,13.888,13.921,14.28,14.448,14.388,15.103,15.141,15.412,15.676,16.108,15.004,15.372,15.4,15.543,15.581,15.594,15.769,15.847,15.963,15.974,16.014,16.095,15.947,15.857,16.377,16.828,16.702,16.183,16.271,16.139,16.17,15.952,16.246,16.243,16.272,16.236,16.183,16.088,16.154,16.448,16.731,16.73,16.671,16.576,16.807,16.968,17.272,17.466,17.958,18.204,18.491,18.583,18.587,18.359,18.419,18.309,18.319,18.122,18.081,18.296,18.455,18.763,19.147,19.453,19.497,19.509,19.489,19.577,19.595,19.677,19.765,19.932,20.302,20.488,20.842,20.945,20.906,20.797,20.822,20.749,20.705,21.017,21.064,20.487,20.326,20.195,20.31,20.735,22.038,22.796,23.438,24.126,24.705,25.273,25.305,25.442,25.376,25.284,25.073,25.05,25.338,26.019,26.387,26.68,26.907,26.885,26.926,26.936,27.301,27.71,28.404,29.12,29.727,30.021,31.016,31.52,31.908,32.482,33.306
"20","12","          Net transactions in used autos","DNETRG3",22.288,22.478,22.748,22.873,22.871,23.078,23.54,23.393,23.664,23.281,23.268,23.4,23.392,23.921,22.817,21.951,21.884,21.693,21.301,21.105,20.311,20.378,19.918,20.378,20.312,21.296,20.644,21.756,22.156,22.685,22.806,23.271,23.339,23.606,23.664,23.269,23.336,23.537,23.537,24.255,24.653,24.655,24.522,24.783,25.114,24.967,25.118,24.717,23.4,24.191,24.522,24.718,24.657,24.716,24.719,24.782,25.114,25.108,25.37,25.576,26.037,26.033,25.898,25.768,25.834,25.768,25.643,25.498,25.507,25.501,25.834,26.354,26.752,26.629,26.358,25.767,25.64,25.773,25.639,25.116,24.976,25.049,24.977,25.246,24.909,24.975,24.978,25.051,24.913,24.785,25.046,25.505,25.245,25.306,25.112,24.258,24.653,24.978,25.117,25.244,25.308,25.504,25.901,26.293,26.628,26.49,26.624,26.757,27.283,27.015,27.014,26.885,26.426,26.691,26.758,26.949,26.69,26.626,26.69,25.501,25.114,26.949,28.397,28.002,26.49,26.692,26.294,26.296,25.502,26.358,26.36,26.488,26.296,26.035,25.767,25.9,26.628,27.344,27.28,27.014,26.754,27.213,27.676,28.266,28.268,28.397,28.521,28.728,28.728,28.666,28.394,28.396,28.137,28.074,27.873,27.614,27.809,27.745,27.806,27.869,27.938,28.003,27.936,28.001,28.331,28.661,29.052,29.385,29.716,30.308,30.498,30.699,30.637,30.432,30.176,29.91,29.65,29.189,28.991,28.727,28.201,27.808,27.281,27.806,28.792,30.176,31.099,32.077,33.061,34.12,35.171,35.237,35.496,35.757,35.764,35.496,35.368,35.695,36.482,37.136,37.404,37.673,37.865,37.798,37.209,37.735,38.851,40.03,40.821,41.221,41.672,42.135,42.597,42.994,43.454,44.105
"21","13","          Used auto margin","DMARRG3",4.439,4.508,4.473,4.576,4.61,4.712,4.747,4.712,4.678,4.679,4.849,4.781,4.644,4.678,4.644,4.61,4.576,4.439,4.439,4.508,4.439,4.269,5.668,4.473,4.508,4.576,4.713,4.747,4.952,5.02,5.054,5.088,5.259,5.327,5.293,5.395,5.122,5.396,5.6,5.703,5.771,5.839,5.874,5.873,5.874,5.839,5.908,6.112,6.078,6.113,6.215,6.351,6.215,6.386,6.419,6.284,6.659,6.624,6.761,6.898,6.761,6.864,6.932,6.966,6.83,6.932,7.103,7.137,7.069,7.001,7.137,7.479,7.171,7.138,7.137,6.83,7.376,7.308,7.308,7.582,7.307,7.581,7.581,8.776,7.615,8.161,8.058,7.888,7.991,7.888,7.888,7.957,8.025,7.889,7.683,9.118,7.854,7.547,7.547,7.854,7.991,7.888,8.468,8.4,8.571,8.878,9.288,8.161,8.401,8.503,8.64,8.708,8.844,8.947,9.016,9.084,9.186,9.255,9.323,9.493,9.527,9.527,9.561,9.561,9.493,9.528,9.527,9.562,9.596,9.63,9.63,9.631,9.664,9.698,9.698,9.732,9.801,9.869,9.904,9.937,9.937,10.04,10.073,10.21,10.416,10.859,11.064,11.303,11.405,11.44,11.303,11.372,11.337,11.371,11.235,11.269,11.441,11.611,11.884,12.259,12.533,12.567,12.601,12.567,12.567,12.498,12.464,12.464,12.533,12.737,12.874,13.183,13.319,13.352,13.317,13.455,13.49,13.624,14.035,14.205,13.761,13.762,13.863,13.795,13.898,14.854,15.366,15.743,16.187,16.46,16.699,16.699,16.733,16.562,16.459,16.323,16.356,16.562,17.04,17.212,17.45,17.621,17.553,17.653,17.894,18.132,18.201,18.576,19.122,19.668,19.839,20.831,21.241,21.549,22.028,22.708
"22","14","          Employee reimbursement","DREERG3",13.894,13.983,14.069,14.074,14.079,14.164,14.154,14.163,14.255,14.243,14.243,14.251,14.347,14.344,14.337,14.337,14.338,14.341,14.422,14.433,14.428,14.522,14.606,14.606,14.608,14.691,14.69,14.783,14.785,14.779,14.875,14.874,14.787,14.873,14.873,14.873,14.789,14.791,14.79,14.967,14.871,14.963,14.964,14.962,14.962,15.054,15.048,15.049,15.139,15.146,15.046,15.148,15.143,15.145,15.142,15.136,15.139,15.137,15.23,15.233,15.233,15.324,15.316,15.314,15.317,15.319,15.32,15.41,15.41,15.407,15.412,15.412,15.502,15.499,15.502,15.493,15.582,15.591,15.679,15.676,15.672,15.763,15.769,15.766,15.765,15.761,15.768,15.76,15.85,15.851,15.857,15.94,16.029,16.125,16.215,16.21,16.21,16.303,16.304,16.473,16.479,16.571,16.571,16.661,16.654,16.743,16.835,16.921,17.015,17.1,17.189,17.278,17.284,17.365,17.453,17.547,17.639,17.72,17.814,17.99,18.085,18.17,18.348,18.348,18.348,18.439,18.613,18.701,18.789,18.88,18.97,19.151,19.323,19.416,19.601,19.779,19.779,19.868,20.045,20.13,20.304,20.304,20.481,20.569,20.658,20.748,20.93,21.11,21.204,21.376,21.552,21.73,21.73,21.817,21.817,21.915,21.998,22.081,22.181,22.267,22.182,22.267,22.353,22.44,22.527,22.615,22.615,22.793,22.891,23.076,23.15,23.245,23.329,23.514,23.596,23.698,23.873,23.955,24.055,24.311,24.409,24.583,24.753,25.124,25.468,25.565,26.002,26.445,26.997,27.253,27.62,27.789,28.229,28.412,28.684,28.851,29.044,29.209,29.386,29.562,29.561,29.741,30.028,30.375,30.639,30.632,30.804,30.984,31.162,31.349,31.531,31.718,31.81,32.073,32.163,32.334
"23","15","        Used light trucks","DUTRRG3",22.38,22.551,22.806,22.974,22.97,23.141,23.572,23.487,23.747,23.317,23.311,23.471,23.452,23.964,22.852,22.012,21.933,21.753,21.3,21.116,20.338,20.431,19.915,20.428,20.332,21.272,20.663,21.778,22.122,22.644,22.827,23.265,23.355,23.614,23.709,23.294,23.404,23.592,23.598,24.372,24.722,24.735,24.671,24.942,25.289,25.107,25.27,24.828,23.522,24.295,24.64,24.817,24.732,24.817,24.814,24.898,25.241,25.239,25.497,25.668,26.099,26.098,26.009,25.832,25.916,25.827,25.739,25.558,25.544,25.523,25.854,26.362,26.791,26.62,26.367,25.771,25.685,25.764,25.662,25.142,24.977,25.081,25.009,25.279,24.941,25.034,25.04,25.133,24.965,24.883,25.146,25.58,25.322,25.407,25.233,24.368,24.713,25.013,25.094,25.051,24.977,24.934,25.109,25.294,25.604,25.613,25.684,25.722,25.967,25.664,25.796,25.929,25.672,25.914,25.827,26.038,26.06,26.463,26.746,25.438,24.736,26.222,27.446,26.942,25.686,26.25,26.447,26.782,26.002,26.615,26.542,26.839,26.896,26.748,26.385,26.25,26.723,27.378,27.262,27.03,26.856,27.443,28.056,28.717,28.693,28.72,28.797,28.833,28.714,28.596,28.241,28.138,27.79,27.602,27.475,27.378,27.923,27.98,28.067,28.019,28.063,28.201,28.256,28.236,28.216,27.945,27.801,27.659,27.592,27.864,27.854,28.027,28.025,28.054,28.136,28.175,28.183,27.993,28.174,28.384,28.446,28.313,27.839,28.256,28.894,29.66,29.83,30.092,30.444,31.001,31.548,31.196,31.073,31.222,31.561,31.945,32.058,32.2,32.257,32.389,32.462,32.817,33.192,33.443,33.288,33.702,34.207,34.168,34.025,33.911,34.098,34.418,34.738,35.12,35.351,35.484
"24","16","          Net transactions in used trucks","DUTNRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","17","          Used truck margin","DUTMRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
